constituency_geographic_code,country_name,constituency_name,result_summary_2024,con_2024,lab_2024,ruk_2024,turnout_2024,prev_con_2024,prev_lab_2024,con_lost_2024,con_2019,lab_2019,turnout_2019,pct_age_18_24,pct_age_65_plus,pct_born_outside_uk,pct_christian,pct_no_religion,pct_owner_occupiers,pct_no_qualifications,pct_higher_education,pct_white,pct_lgb_plus,hanretty_leave,DIF_Cons,DIF_Turnout
S14000074,Scotland,"Dumfriesshire, Clydesdale and Tweeddale",Con hold,0.339236,0.229339,0.086443,0.614937413073714,1,0,0,0.4646534,0.08297312,0.71950012723006,0.057557403,0.260365694,0.043206026,0.393655972,0.530060566,0.666300822,0.196549483,0.295582579,0.983917198,0.023115673,0.444010828,-0.1254174,-0.104562714156347
S14000075,Scotland,Dundee Central,SNP hold,0.040388,0.382748,0.060827,0.523409816628717,0,0,0,0.11063,0.23849435,0.619551648118144,0.163113802,0.165616706,0.153914924,0.32395856,0.538508032,0.458349854,0.168775343,0.316268197,0.875464684,0.079900733,0.455856899,-0.070242,-0.0961418314894269
S14000076,Scotland,Dunfermline and Dollar,Lab gain from SNP,0.074028,0.456609,0.064823,0.611570361419312,0,0,0,0.21450461,0.23577203,0.687437256981266,0.064604566,0.191846473,0.077112421,0.30853268,0.611362257,0.698315647,0.142711167,0.315808969,0.956960676,0.034115438,0.369471405,-0.14047661,-0.0758668955619531
S14000077,Scotland,East Kilbride and Strathaven,Lab gain from SNP,0.075942,0.485623,0.072302,0.611236160912922,0,0,0,0.21364446,0.21557929,0.687643857851812,0.072832141,0.198825591,0.043879598,0.43033116,0.487238592,0.733629457,0.148655944,0.295679687,0.9619314,0.026527896,0.377207037,-0.13770246,-0.0764076969388897
S14000078,Scotland,Edinburgh East and Musselburgh,Lab gain from SNP,0.057005,0.412287,0.046714,0.598191316217777,0,0,0,0.14073834,0.26392743,0.690218611716531,0.182166658,0.140467022,0.257699732,0.285014726,0.578407842,0.532004434,0.112372623,0.43702359,0.840599425,0.096210556,0.330383938,-0.08373334,-0.0920272954987542
S14000079,Scotland,Edinburgh North and Leith,Lab gain from SNP,0.065771,0.420515,0.036746,0.630970144495033,0,0,0,0.17605981,0.21731374,0.766640614823499,0.101663351,0.127172304,0.273893033,0.277400776,0.586969358,0.511256175,0.091016425,0.558793413,0.849236172,0.097293909,0.159316853,-0.11028881,-0.135670470328466
S14000080,Scotland,Edinburgh South,Lab hold,0.085444,0.533379,0.039401,0.661029391004828,0,1,0,0.16824757,0.46216223,0.747097774020851,0.157173323,0.17817916,0.231734045,0.30896694,0.558661567,0.669190857,0.084668841,0.53311587,0.843346079,0.073732229,0.323069596,-0.08280357,-0.086068383016023
S14000081,Scotland,Edinburgh South West,Lab gain from SNP,0.121715,0.408703,0.045703,0.618887563699447,0,0,0,0.24645604,0.14344631,0.711055036486394,0.149434738,0.153003831,0.238150371,0.302454429,0.554960712,0.556222285,0.101513344,0.467593859,0.836475939,0.068589687,0.24831889,-0.12474104,-0.0921674727869473
S14000082,Scotland,Edinburgh West,LD hold,0.055211,0.149683,0.042099,0.685985096090992,0,0,0,0.18032132,0.0869984,0.717177378361117,0.05736848,0.21094995,0.148532326,0.343794405,0.534377411,0.770319708,0.099584498,0.482848169,0.891948017,0.034428601,0.246355285,-0.12511032,-0.0311922822701249
S14000083,Scotland,Falkirk,Lab gain from SNP,0.083894,0.430334,0.079179,0.579269949989128,0,0,0,0.25931478,0.120707,0.648926958583665,0.073286248,0.193965027,0.060332059,0.382904357,0.537025739,0.643339681,0.171684235,0.259959428,0.961481347,0.031575541,0.425263498,-0.17542078,-0.0696570085945372
S14000084,Scotland,Glasgow East,Lab gain from SNP,0.048159,0.43851,0.066892,0.513792453650688,0,0,0,0.12312735,0.33456355,0.590482881229569,0.106804297,0.139045212,0.208122845,0.424739703,0.382931771,0.440656957,0.222923302,0.305703886,0.801849658,0.072398353,0.381472405,-0.07496835,-0.0766904275788814
S14000085,Scotland,Glasgow North,Lab gain from SNP,0.039322,0.42186,0.047641,0.514050222702319,0,0,0,0.088061824,0.34117335,0.567395164595001,0.23789794,0.113325328,0.26851698,0.324255452,0.487125663,0.386717804,0.156093594,0.417240157,0.758159786,0.103743092,0.432933217,-0.048739824,-0.0533449418926819
S14000086,Scotland,Glasgow North East,Lab gain from SNP,0.034672,0.458743,0.066645,0.469508332185649,0,0,0,0.10981183,0.37724087,0.567188579935137,0.117302217,0.13771762,0.175483338,0.452943263,0.400771055,0.389768405,0.271088367,0.240941423,0.833432868,0.057839814,0.393382587,-0.07513983,-0.097680247749488
S14000087,Scotland,Glasgow South,Lab gain from SNP,0.038157,0.417575,0.040965,0.603511870006693,0,0,0,0.12690534,0.29451266,0.680477685579727,0.073528125,0.156952585,0.136710243,0.381794919,0.449178213,0.571205318,0.167187379,0.408750549,0.846960699,0.066941231,0.239718109,-0.08874834,-0.0769658155730331
S14000088,Scotland,Glasgow South West,Lab gain from SNP,0.038885,0.436009,0.062687,0.517910296060751,0,0,0,0.12604886,0.3384469,0.610853175448311,0.092899525,0.142248501,0.18097655,0.364385469,0.386747163,0.504171108,0.223844711,0.307380506,0.758009257,0.057047191,0.321084035,-0.08716386,-0.0929428793875599
S14000089,Scotland,Glasgow West,Lab gain from SNP,0.043106,0.466668,0.052579,0.578055281914585,0,0,0,0.15348484,0.28005585,0.651898646877888,0.124535729,0.146962051,0.181479655,0.362049129,0.491683992,0.487660515,0.161025288,0.426345928,0.837065012,0.069916887,0.246439354,-0.11037884,-0.0738433649633026
S14000090,Scotland,Glenrothes and Mid Fife,Lab gain from SNP,0.054595,0.442569,0.097623,0.511485386738377,0,0,0,0.15331851,0.27364114,0.606275274614966,0.073978546,0.210420669,0.048937274,0.281945029,0.642817832,0.5922919,0.21621657,0.190440676,0.971573495,0.031376346,0.473344957,-0.09872351,-0.0947898878765888
S14000091,Scotland,Gordon and Buchan,Con hold,0.328818,0.106869,0.088875,0.629954744630414,1,0,0,0.4596247,0.03500662,0.677567698396879,0.058310992,0.206618092,0.059640464,0.331704522,0.600415131,0.762821312,0.131064408,0.321145732,0.974789963,0.02040436,0.453405056,-0.1308067,-0.0476129537664647
S14000092,Scotland,Hamilton and Clyde Valley,Lab gain from SNP,0.109044,0.499477,0.078391,0.557551669316375,0,0,0,0.25465512,0.27089265,0.635866285852206,0.074834124,0.204402128,0.053168021,0.479040194,0.440171335,0.670604947,0.202844736,0.263761072,0.961011653,0.029419383,0.361529008,-0.14561112,-0.0783146165358312
S14000093,Scotland,Inverclyde and Renfrewshire West,Lab gain from SNP,0.070954,0.46917,0.061363,0.57539286427288,0,0,0,0.17883125,0.28197655,0.657828964185294,0.069089213,0.224326155,0.03616511,0.5890414,0.339485608,0.656327514,0.193951209,0.271945308,0.972191023,0.02646346,0.346155385,-0.10787725,-0.0824360999124133
S14000094,Scotland,"Inverness, Skye and West Ross-shire",LD gain from SNP,0.052064,0.129973,0.061054,0.616679713064792,0,0,0,0.23338519,0.09394876,0.660351351702794,0.068224023,0.214376184,0.092591421,0.376642795,0.536484324,0.660870433,0.156777978,0.323461665,0.966437136,0.031454248,0.405834655,-0.18132119,-0.0436716386380031
S14000095,Scotland,Livingston,Lab gain from SNP,0.077364,0.408653,0.088693,0.574555052983612,0,0,0,0.21927153,0.22030698,0.652768574230657,0.07392181,0.171022494,0.100128356,0.361837082,0.549362777,0.652986426,0.164237776,0.267461649,0.936865959,0.032238734,0.430383505,-0.14190753,-0.0782135212470454
S14000096,Scotland,Lothian East,Lab gain from SNP,0.115068,0.489689,0.063178,0.637484096692112,0,0,0,0.27484885,0.30454734,0.712289758300953,0.059367282,0.2121768,0.067247643,0.349737136,0.576681458,0.678790628,0.145536119,0.348288552,0.972053308,0.028658206,0.34569128,-0.15978085,-0.0748056616088406
S14000097,Scotland,Mid Dunbartonshire,LD gain from SNP,0.046494,0.208446,0.039801,0.716519707077157,0,0,0,0.15572482,0.09427518,0.779664176620195,0.05962716,0.246634373,0.065617559,0.464831708,0.431320122,0.853152236,0.114681878,0.455187868,0.92954172,0.020600968,0.272155223,-0.10923082,-0.0631444695430375
S14000098,Scotland,"Moray West, Nairn and Strathspey",SNP hold,0.299867,0.177407,0.074967,0.602695389873516,0,0,0,0.40935102,0.046310775,0.738119285911041,0.063521828,0.232102494,0.07180789,0.342796907,0.579338935,0.668806472,0.153002421,0.301815981,0.975460454,0.028219656,0.459766011,-0.10948402,-0.135423896037525
S14000099,Scotland,"Motherwell, Wishaw and Carluke",Lab gain from SNP,0.061882,0.49116,0.076974,0.543711773966591,0,0,0,0.2123155,0.27480575,0.621131668464283,0.078714151,0.186005006,0.062438638,0.514216259,0.404055634,0.596109478,0.203939428,0.247950029,0.95362581,0.028606269,0.361175705,-0.1504335,-0.0774198944976918
S14000100,Scotland,North East Fife,LD gain from SNP,0.038991,0.094224,0.049008,0.61248244029701,0,0,0,0.13655788,0.054787956,0.740688695849657,0.140425394,0.242298816,0.112924624,0.360042909,0.550986575,0.668155306,0.124254248,0.364946507,0.950851523,0.052898532,0.419262541,-0.09756688,-0.128206255552647
S14000101,Scotland,Paisley and Renfrewshire North,Lab gain from SNP,0.064043,0.471134,0.077748,0.583927541735229,0,0,0,0.19526273,0.23735517,0.668820863299066,0.072486318,0.190760811,0.083061876,0.435856163,0.458101278,0.664638379,0.173603746,0.295923119,0.924925874,0.035891665,0.358241096,-0.13121973,-0.0848933215638371
S14000102,Scotland,Paisley and Renfrewshire South,Lab gain from SNP,0.053751,0.47436,0.071603,0.576787660323581,0,0,0,0.1815617,0.25847477,0.66002034005128,0.083986907,0.194127399,0.069874535,0.441241167,0.475511397,0.631259884,0.18100853,0.283467135,0.950531299,0.03987857,0.364017689,-0.1278107,-0.0832326797276987
S14000103,Scotland,Perth and Kinross-shire,SNP hold,0.295565,0.180083,0.059309,0.64815366096737,0,0,0,0.4106931,0.049889352,0.740107442348008,0.067262502,0.232660807,0.095255253,0.384757578,0.530544822,0.664432804,0.142048258,0.359572868,0.963008849,0.029488128,0.37750993,-0.1151281,-0.091953781380638
S14000104,Scotland,Rutherglen,Lab gain from SNP,0.056963,0.505131,0.0632,0.584583207199274,0,0,0,0.1726375,0.31157172,0.684466290565827,0.07069166,0.195186224,0.060306097,0.486621146,0.416099435,0.682158533,0.195015231,0.291871031,0.939299741,0.033614313,0.373097484,-0.1156745,-0.0998830833665535
S14000105,Scotland,Stirling and Strathallan,Lab gain from SNP,0.190209,0.338596,0.063175,0.652587698599969,0,0,0,0.35034856,0.076525226,0.750714211510493,0.109361673,0.208301879,0.093873806,0.384077719,0.527978198,0.672275137,0.127824809,0.396651041,0.9537661,0.042211805,0.326212626,-0.16013956,-0.0981265129105239
S14000106,Scotland,West Dunbartonshire,Lab gain from SNP,0.037237,0.487874,0.069978,0.573066566291224,0,0,0,0.14171404,0.28578785,0.663218848703867,0.073193667,0.200730406,0.04603042,0.504220609,0.417501312,0.569211132,0.213252726,0.216110848,0.966072229,0.03028028,0.384407824,-0.10447704,-0.0901522824126432
S14000107,Scotland,"Ayr, Carrick and Cumnock",Lab gain from SNP,0.225889,0.364716,0.086574,0.581973272675576,0,0,0,0.38510904,0.13347785,0.646599220061895,0.069591595,0.252250158,0.039841581,0.405108277,0.517525796,0.645877578,0.210350212,0.26065791,0.978454469,0.026821683,0.434877687,-0.15922004,-0.0646259473863197
S14000108,Scotland,"Berwickshire, Roxburgh and Selkirk",Con hold,0.405344,0.135551,0.071738,0.609094952772181,1,0,0,0.4844579,0.047284838,0.711583006413432,0.061353377,0.266368493,0.058153081,0.371103173,0.547186416,0.610068867,0.181367097,0.29730027,0.98067222,0.026557325,0.434562152,-0.0791139,-0.102488053641251
S14000109,Scotland,Central Ayrshire,Lab gain from SNP,0.14841,0.43678,0.082571,0.596703787474969,0,0,0,0.34774575,0.14146645,0.666876854067843,0.06348808,0.23873617,0.035167217,0.415406201,0.509376497,0.665880293,0.189105186,0.267558209,0.977609234,0.022942909,0.430603723,-0.19933575,-0.0701730665928741
S14000110,Scotland,Kilmarnock and Loudoun,Lab gain from SNP,0.083031,0.448585,0.081736,0.569196548212467,0,0,0,0.2426361,0.18914153,0.636769561904253,0.069424716,0.211313503,0.033840977,0.378081133,0.551710812,0.644376417,0.209353196,0.248236847,0.976490034,0.029079708,0.394412591,-0.1596051,-0.0675730136917855
S14000111,Scotland,West Aberdeenshire and Kincardine,Con hold,0.355979,0.130663,0.071429,0.670712661314629,1,0,0,0.4265067,0.045571283,0.724461525925524,0.052485253,0.207899461,0.080149852,0.335798999,0.590220781,0.766968163,0.109742328,0.385328783,0.958934982,0.020096167,0.390842669,-0.0705277,-0.0537488646108949
W07000081,Wales,Aberafan Maesteg,Lab hold,0.081191,0.498895,0.209313,0.492628823367319,0,1,0,0.22627918,0.5292078,0.636277697408941,0.071357587,0.205517629,0.033811527,0.400669727,0.524817715,0.643053173,0.270112807,0.237067021,0.968954393,0.026370272,0.614448799,-0.14508818,-0.143648874041622
W07000082,Wales,Alyn and Deeside,Lab hold,0.181877,0.423926,0.221262,0.572529357435018,0,1,0,0.41954154,0.42739254,0.691591254376115,0.066835175,0.197899522,0.078040784,0.509821402,0.41043175,0.70681896,0.190076409,0.274377829,0.972647426,0.023030216,0.602519743,-0.23766454,-0.119061896941097
W07000083,Wales,Bangor Aberconwy,Lab gain from Con,0.216899,0.336246,0.146207,0.590695761906788,1,0,1,0.39983886,0.3843659,0.686935914173809,0.107721154,0.236457633,0.07183195,0.482300789,0.423025232,0.656015131,0.160279372,0.347366124,0.952343337,0.037978096,0.474667471,-0.18293986,-0.0962401522670219
W07000084,Wales,Blaenau Gwent and Rhymney,Lab hold,0.126195,0.535626,0,0.426524881330806,0,1,0,0.1958949,0.50399107,0.592214296768384,0.073473798,0.20023093,0.028855898,0.354590621,0.574306931,0.600032921,0.287389689,0.208546215,0.979470035,0.02425556,0.63508119,-0.0696999,-0.165689415437579
W07000085,Wales,"Brecon, Radnor and Cwm Tawe",LD gain from Con,0.26347,0.21277,0.14108,0.636649615668682,1,0,1,0.46614125,0.17530033,0.724917837283153,0.058864431,0.273853241,0.044125279,0.471397845,0.442752238,0.689853054,0.189762218,0.322049617,0.974200007,0.024048121,0.522719612,-0.20267125,-0.088268221614471
W07000086,Wales,Bridgend,Lab gain from Con,0.163484,0.399188,0.191449,0.565465777389023,1,0,1,0.43956068,0.38490194,0.659997173943761,0.066453466,0.211826339,0.052905597,0.425947356,0.49906369,0.727304082,0.185575664,0.336533937,0.960792647,0.025193946,0.505752821,-0.27607668,-0.094531396554739
W07000087,Wales,Caerfyrddin,PC gain from Con,0.193514,0.240878,0.152267,0.616228633200459,1,0,1,0.3916426,0.25083423,0.73389926117524,0.063091382,0.259238343,0.04786264,0.495700632,0.419707835,0.717192691,0.19379756,0.332746995,0.971516876,0.023313322,0.520658165,-0.1981286,-0.117670627974781
W07000088,Wales,Caerphilly,Lab hold,0.114688,0.380237,0.202804,0.526291157361524,0,1,0,0.28582838,0.43894917,0.622001711336222,0.070339818,0.198412451,0.031906979,0.369854627,0.560437052,0.689273189,0.225753299,0.27318014,0.975138184,0.024971579,0.547159186,-0.17114038,-0.0957105539746983
W07000089,Wales,Cardiff East,Lab hold,0.100018,0.404698,0.127291,0.536843405236292,0,1,0,0.2271435,0.59222764,0.645584643197218,0.14104119,0.142679912,0.184279276,0.384054885,0.422098363,0.54774683,0.182797301,0.371392234,0.773252476,0.054023397,0.432018763,-0.1271255,-0.108741237960926
W07000090,Wales,Cardiff North,Lab hold,0.203105,0.439176,0.126072,0.664329694934229,0,1,0,0.3573635,0.49589646,0.76900046385449,0.102168634,0.187997955,0.100649652,0.446662122,0.429184595,0.737847267,0.128268652,0.443784373,0.877602352,0.036112228,0.394344276,-0.1542585,-0.104670768920261
W07000091,Wales,Cardiff South and Penarth,Lab hold,0.139346,0.444864,0.114688,0.536216808102929,0,1,0,0.30135,0.53662896,0.696979341072936,0.213057322,0.133278231,0.204476878,0.340707133,0.433438539,0.515611539,0.140431482,0.407577574,0.755835909,0.068118259,0.380189904,-0.162004,-0.160762532970007
W07000092,Wales,Cardiff West,Lab hold,0.152714,0.367362,0.125701,0.591265175634437,0,1,0,0.29851177,0.50154984,0.702408481750443,0.075930967,0.162954508,0.117063977,0.405371393,0.445466607,0.624079469,0.187986706,0.401162577,0.83939388,0.041560894,0.392525038,-0.14579777,-0.111143306116006
W07000093,Wales,Ceredigion Preseli,PC hold,0.102868,0.116323,0.116064,0.611732065001982,0,0,0,0.28261754,0.20773414,0.697608792514481,0.111154928,0.265422493,0.06434793,0.470992635,0.429989022,0.699156376,0.154119451,0.351184911,0.967149039,0.042497226,0.471812704,-0.17974954,-0.0858767275124992
W07000094,Wales,Clwyd East,Lab gain from Con,0.289867,0.386517,0.159466,0.624006680846066,1,0,1,0.47943962,0.37940174,0.691406505661365,0.063355007,0.255916775,0.040232245,0.517197969,0.402784136,0.724594334,0.171892902,0.328169365,0.978233963,0.021344957,0.51269948,-0.18957262,-0.0673998248152988
W07000095,Wales,Clwyd North,Lab gain from Con,0.326663,0.355394,0.16816,0.554826928972237,1,0,1,0.45777848,0.40252295,0.673525935653316,0.065490302,0.251487961,0.051772983,0.486287257,0.425955191,0.643742853,0.210431567,0.289763052,0.95924097,0.025762976,0.570356456,-0.13111548,-0.118699006681079
W07000096,Wales,Dwyfor Meirionnydd,PC hold,0.116648,0.146355,0.120238,0.553053121577218,0,0,0,0.26188686,0.22845322,0.696482980160754,0.063246253,0.256975612,0.034303499,0.483456816,0.432260796,0.682255748,0.174935124,0.339261181,0.981879821,0.02105223,0.435098799,-0.14523886,-0.143429858583536
W07000097,Wales,Gower,Lab hold,0.188719,0.433632,0.180609,0.620430093401469,0,1,0,0.39886782,0.4575243,0.706123618182055,0.069114897,0.246114689,0.052096335,0.465246974,0.450589519,0.758001894,0.154656174,0.374492536,0.957179454,0.022347694,0.483221673,-0.21014882,-0.0856935247805862
W07000098,Wales,Llanelli,Lab hold,0.104923,0.312954,0.276041,0.569543459420168,0,1,0,0.30673015,0.3931468,0.627970527219401,0.0676874,0.224720893,0.053358035,0.455682205,0.468048231,0.690967884,0.207191536,0.292581294,0.972631804,0.023873196,0.556453307,-0.20180715,-0.0584270677992322
W07000099,Wales,Merthyr Tydfil and Aberdare,Lab hold,0.076303,0.448417,0.236944,0.472938490464679,0,1,0,0.2060502,0.5171438,0.576244903415547,0.074841196,0.196977451,0.045128829,0.415024285,0.518444186,0.642162902,0.259820932,0.254004322,0.973648188,0.025612843,0.554757709,-0.1297472,-0.103306412950868
W07000100,Wales,Mid and South Pembrokeshire,Lab gain from Con,0.313689,0.353964,0.167878,0.589994053117052,1,0,1,0.5288607,0.37203252,0.715581879718823,0.064337617,0.25568733,0.04905309,0.488976885,0.42968866,0.654860837,0.190576291,0.304246044,0.974259988,0.023194983,0.582735781,-0.2151717,-0.125587826601771
W07000101,Wales,Monmouthshire,Lab gain from Con,0.347573,0.413225,0.106955,0.679523675875065,1,0,1,0.5214102,0.31644347,0.72745284187064,0.057916761,0.258624585,0.055024565,0.486773739,0.433642789,0.719148624,0.157402319,0.393780595,0.969297971,0.022903885,0.495577926,-0.1738372,-0.0479291659955751
W07000102,Wales,Montgomeryshire and Glyndŵr,Lab gain from Con,0.179731,0.293789,0.205599,0.584273153338106,1,0,1,0.5363615,0.24802765,0.689920914002398,0.065996544,0.241970284,0.046446509,0.479016259,0.435361489,0.64206454,0.206148416,0.286181491,0.980233283,0.023016166,0.587083249,-0.3566305,-0.105647760664293
W07000103,Wales,Neath and Swansea East,Lab hold,0.093804,0.418492,0.253382,0.526103996539566,0,1,0,0.2822372,0.4707746,0.600013385984874,0.095964874,0.201846754,0.052195879,0.417776081,0.492901424,0.657086842,0.219187598,0.272628667,0.956061827,0.029553709,0.562880756,-0.1884332,-0.0739093894453082
